[23:38:19] === greece ===
OSM_DATA_ROOT = /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles
SAMPLES_ROOT  = /Users/noeflandre/osm-polygon-to-wikipedia-articles/data/samples
countries     = 1
per-step timeout: 3600s

=== greece ===
  source: /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles/greece.parquet
wrote 45142 polygons from 1 countries -> /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles/greece.parquet
pre-filter (--only-wikidata): 45142 -> 971 rows

971 polygons with wikidata=*
  matched:           463
  no en sitelink:    440
  no sitelinks:      68
  Q916136 (greece/relation/1706533) -> matched: Spinalonga  [body: 18963 chars]
  Q22812249 (greece/way/49994064) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q868952 (greece/relation/1702235) -> matched: Dia (island)  [body: 2345 chars]
  Q4208570 (greece/way/52266656) -> matched: Kaiafas Lake  [body: 419 chars]
  Q15613333 (greece/way/52317034) -> matched: Stratos Dam  [body: 583 chars]
  Q12880049 (greece/way/52332410) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12721514 (greece/way/52347422) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1553955 (greece/way/52352638) -> matched: Lake Lysimachia  [body: 532 chars]
  Q2826859 (greece/relation/1710435) -> matched: Agioi Pantes (island)  [body: 267 chars]
  Q127060047 (greece/way/54181320) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q94642809 (greece/relation/4737313) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q2382846 (greece/way/54830804) -> matched: Tripoli Airport (Greece)  [body: 371 chars]
  Q65952973 (greece/way/54889756) -> matched: Panepirotan National Athletic Center  [body: 1220 chars]
  Q25163836 (greece/way/54909616) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q24993041 (greece/way/55148612) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q14752068 (greece/way/55263892) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q24992955 (greece/way/55570182) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q122233575 (greece/way/55570188) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q932606 (greece/way/55580148) -> matched: Pedion tou Areos  [body: 4580 chars]
  Q4720925 (greece/way/55791368) -> matched: Alexandreia Airport  [body: 666 chars]
  Q12875281 (greece/relation/1711183) -> matched: Gianysada  [body: 6317 chars]
  Q5305338 (greece/relation/1711843) -> matched: Dragonada  [body: 6317 chars]
  Q53633220 (greece/way/57498410) -> no_sitelinks: (no article)  [body: 0 chars]
  Q132564 (greece/way/60219132) -> matched: Mycenae  [body: 41626 chars]
  Q7698713 (greece/way/60220692) -> matched: Sanctuary of Asclepius, Epidaurus  [body: 18434 chars]
  Q6992134 (greece/way/60818622) -> matched: Neochori, Arta  [body: 408 chars]
  Q25122836 (greece/relation/1925593) -> matched: Thasopoula  [body: 1087 chars]
  Q1251026 (greece/relation/149829) -> matched: Lake Stymphalia  [body: 1336 chars]
  Q6469801 (greece/way/63075762) -> matched: Ladon Lake  [body: 520 chars]
  Q24896501 (greece/way/63089410) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q996497 (greece/way/63109196) -> matched: Patras Araxos Airport  [body: 1671 chars]
  Q15057223 (greece/relation/4737303) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4754715 (greece/way/63110218) -> matched: Andravida Air Base  [body: 2266 chars]
  Q25113950 (greece/way/63146566) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q21626608 (greece/way/63317886) -> no_sitelinks: (no article)  [body: 0 chars]
  Q4694132 (greece/way/63329298) -> matched: Agrinion Airport  [body: 420 chars]
  Q6489500 (greece/way/63691738) -> matched: Larissa National Airport  [body: 1321 chars]
  Q25054084 (greece/way/63776440) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q20456361 (greece/way/63910024) -> matched: Elefsina Air Base  [body: 1405 chars]
