OSM_DATA_ROOT = /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles
SAMPLES_ROOT  = /Users/noeflandre/osm-polygon-to-wikipedia-articles/data/samples
  Q131631514 (norway/relation/30609355) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131375329 (norway/relation/30605405) -> no_sitelinks: (no article)  [body: 0 chars]
  Q124955048 (norway/relation/30602385) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35699905 (norway/relation/30611395) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q134611676 (norway/relation/30600551) -> no_sitelinks: (no article)  [body: 0 chars]
  Q34801811 (norway/relation/30597075) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q124728574 (norway/relation/30609273) -> no_sitelinks: (no article)  [body: 0 chars]
  Q124985970 (norway/relation/30606465) -> no_sitelinks: (no article)  [body: 0 chars]
  Q133858728 (norway/relation/30613895) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101427970 (norway/relation/30610021) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101138276 (norway/relation/30610869) -> no_sitelinks: (no article)  [body: 0 chars]
  Q133757627 (norway/way/2263483376) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134705036 (norway/relation/30596355) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131427239 (norway/relation/30612697) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101130056 (norway/relation/30608101) -> no_sitelinks: (no article)  [body: 0 chars]
  Q128809221 (norway/relation/30600655) -> no_sitelinks: (no article)  [body: 0 chars]
  Q125675866 (norway/relation/30607771) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101419717 (norway/relation/30596529) -> no_sitelinks: (no article)  [body: 0 chars]
  Q56405298 (norway/relation/30612037) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101189561 (norway/relation/30606265) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131419184 (norway/relation/30606381) -> no_sitelinks: (no article)  [body: 0 chars]
  Q56405241 (norway/relation/30610547) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101236400 (norway/relation/30600143) -> no_sitelinks: (no article)  [body: 0 chars]
  Q125372337 (norway/relation/30613043) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131425514 (norway/relation/30605711) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35708524 (norway/relation/30604889) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101425869 (norway/relation/30611127) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131394997 (norway/relation/30607421) -> no_sitelinks: (no article)  [body: 0 chars]
  Q133856893 (norway/relation/30596597) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134311448 (norway/relation/30611665) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49310802 (norway/relation/30614177) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49307247 (norway/relation/30600613) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q130223375 (norway/relation/30597757) -> no_sitelinks: (no article)  [body: 0 chars]
  Q125675944 (norway/relation/30604867) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35700725 (norway/relation/30612141) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q130395171 (norway/relation/30599037) -> no_sitelinks: (no article)  [body: 0 chars]
  Q130564053 (norway/relation/30606217) -> no_sitelinks: (no article)  [body: 0 chars]
  Q133868496 (norway/relation/30609727) -> no_sitelinks: (no article)  [body: 0 chars]
  Q130484277 (norway/relation/30596477) -> no_sitelinks: (no article)  [body: 0 chars]
  Q124986842 (norway/relation/30596483) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49307669 (norway/relation/30598467) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q124728524 (norway/relation/30597665) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131388892 (norway/relation/30604955) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134778551 (norway/relation/30608201) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101171116 (norway/relation/30601599) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49301736 (norway/relation/30606133) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q133865940 (norway/relation/30606523) -> no_sitelinks: (no article)  [body: 0 chars]
  Q125676600 (norway/relation/30612613) -> no_sitelinks: (no article)  [body: 0 chars]
  Q67579289 (norway/relation/30597717) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101418287 (norway/relation/30601151) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134489280 (norway/relation/30612127) -> no_sitelinks: (no article)  [body: 0 chars]
  Q125255242 (norway/relation/30598151) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134318891 (norway/relation/30610843) -> no_sitelinks: (no article)  [body: 0 chars]
  Q124841919 (norway/relation/30608763) -> no_sitelinks: (no article)  [body: 0 chars]
  Q129167564 (norway/relation/30609221) -> no_sitelinks: (no article)  [body: 0 chars]
  Q130222947 (norway/relation/30601205) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49309614 (norway/relation/30612877) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101114797 (norway/relation/30612207) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49307413 (norway/relation/30597163) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101417905 (norway/relation/30600567) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101433232 (norway/relation/30601781) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134406811 (norway/relation/30611251) -> no_sitelinks: (no article)  [body: 0 chars]
  Q133895206 (norway/relation/30613797) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101415252 (norway/relation/30609707) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101427059 (norway/relation/30606973) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49309485 (norway/relation/30595885) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49312353 (norway/relation/30608161) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4592380 (norway/relation/30598305) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q133858824 (norway/relation/30608925) -> no_sitelinks: (no article)  [body: 0 chars]
  Q129167024 (norway/relation/30604743) -> no_sitelinks: (no article)  [body: 0 chars]
  Q130480471 (norway/relation/30602245) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49308807 (norway/relation/30598023) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101416470 (norway/relation/30599967) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101111636 (norway/relation/30613217) -> no_sitelinks: (no article)  [body: 0 chars]
  Q133868514 (norway/relation/30612383) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49309254 (norway/relation/30611357) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101122565 (norway/relation/30603457) -> no_sitelinks: (no article)  [body: 0 chars]
  Q38298870 (norway/relation/30598297) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q125472299 (norway/relation/30614221) -> no_sitelinks: (no article)  [body: 0 chars]
  Q38543894 (norway/relation/30613605) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q130236580 (norway/relation/30603405) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131419146 (norway/relation/30599979) -> no_sitelinks: (no article)  [body: 0 chars]
  Q133825718 (norway/relation/30604707) -> no_sitelinks: (no article)  [body: 0 chars]
  Q128902930 (norway/relation/30611709) -> no_sitelinks: (no article)  [body: 0 chars]
  Q125565465 (norway/relation/30606023) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134308459 (norway/relation/30605343) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101115147 (norway/relation/30603069) -> no_sitelinks: (no article)  [body: 0 chars]
  Q124928858 (norway/relation/30596687) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49313677 (norway/relation/30603129) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49305348 (norway/relation/30609653) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q130234278 (norway/relation/30603997) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35703568 (norway/relation/30599193) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1775681 (norway/relation/30606205) -> matched: Ødevatnet  [body: 487 chars]
  Q128795561 (norway/relation/30600353) -> no_sitelinks: (no article)  [body: 0 chars]
  Q124813001 (norway/way/2263513180) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101120253 (norway/relation/30597259) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35695668 (norway/relation/30608647) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49315331 (norway/relation/30605679) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q38417121 (norway/relation/30598729) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101418895 (norway/relation/30606085) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101110701 (norway/relation/30611801) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35704202 (norway/relation/30598613) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101193389 (norway/relation/30610721) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134300336 (norway/relation/30609625) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49310720 (norway/relation/30596141) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101111608 (norway/relation/30613753) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101161211 (norway/relation/30613349) -> no_sitelinks: (no article)  [body: 0 chars]
  Q134470375 (norway/relation/30608333) -> no_sitelinks: (no article)  [body: 0 chars]
  Q3422797 (norway/relation/30610691) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35705504 (norway/relation/30595989) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49305207 (norway/relation/30610183) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q130427635 (norway/relation/30612093) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101417892 (norway/relation/30604309) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35700936 (norway/relation/30596657) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q38416981 (norway/relation/30601235) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49307336 (norway/relation/30611799) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4592243 (norway/relation/30608899) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q130581076 (norway/relation/30601129) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35704905 (norway/relation/30603389) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4592361 (norway/relation/30603621) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q131388879 (norway/relation/30602817) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49309115 (norway/relation/30597849) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34799079 (norway/relation/30601147) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34797424 (norway/relation/30601883) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34800890 (norway/relation/30614365) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4592414 (norway/relation/30603935) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q130427571 (norway/relation/30595883) -> no_sitelinks: (no article)  [body: 0 chars]
  Q6480186 (norway/relation/30596247) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49300101 (norway/relation/30600313) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q124622879 (norway/way/2263515890) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131388352 (norway/relation/30600505) -> no_sitelinks: (no article)  [body: 0 chars]
  Q131425477 (norway/relation/30599017) -> no_sitelinks: (no article)  [body: 0 chars]
  Q4592370 (norway/relation/30600685) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4592273 (norway/relation/30613313) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101427147 (norway/relation/30604377) -> no_sitelinks: (no article)  [body: 0 chars]
  Q129176663 (norway/relation/30611921) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101114943 (norway/relation/30603103) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35711916 (norway/relation/30601615) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101155616 (norway/relation/30608239) -> no_sitelinks: (no article)  [body: 0 chars]
  Q125676673 (norway/relation/30603205) -> no_sitelinks: (no article)  [body: 0 chars]
  Q125535806 (norway/relation/30604911) -> no_sitelinks: (no article)  [body: 0 chars]
  Q130441945 (norway/relation/30613577) -> no_sitelinks: (no article)  [body: 0 chars]
  Q38364590 (norway/relation/30601723) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35712060 (norway/relation/30605197) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q124656647 (norway/relation/30606803) -> no_sitelinks: (no article)  [body: 0 chars]
  Q24339676 (norway/relation/30597747) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q24339668 (norway/relation/30601365) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1773264 (norway/relation/603881) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1431737 (norway/relation/30646517) -> matched: Kirkenes Airport  [body: 17624 chars]
  Q3444867 (norway/relation/30599585) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q16773137 (norway/relation/30674037) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q98407156 (norway/relation/30674129) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3358642 (norway/relation/30613659) -> matched: Ellenvatnet  [body: 750 chars]
  Q1773256 (norway/relation/30612457) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q14436706 (norway/relation/30694981) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q24339662 (norway/relation/30592003) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q56407778 (norway/relation/30959551) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q2507221 (norway/relation/30940907) -> matched: Husøya  [body: 949 chars]
  Q35695243 (norway/relation/25621611) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q90811995 (norway/relation/31112787) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35717738 (norway/way/2302471006) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49306826 (norway/way/2302472300) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35705598 (norway/relation/31112851) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49316814 (norway/relation/31112859) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35736219 (norway/relation/31113245) -> no_sitelinks: (no article)  [body: 0 chars]
  Q11183089 (norway/relation/31240679) -> no_sitelinks: (no article)  [body: 0 chars]
  Q11045777 (norway/relation/31240661) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49312854 (norway/relation/31241803) -> no_sitelinks: (no article)  [body: 0 chars]
  Q4573688 (norway/relation/15336417) -> no_sitelinks: (no article)  [body: 0 chars]
  Q2286992 (norway/relation/28303727) -> no_sitelinks: (no article)  [body: 0 chars]
  Q11234009 (norway/relation/23207627) -> no_sitelinks: (no article)  [body: 0 chars]
  Q1772669 (norway/relation/29548587) -> no_sitelinks: (no article)  [body: 0 chars]
  Q11240437 (norway/relation/15000385) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35737253 (norway/relation/20703853) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101114780 (norway/relation/14384833) -> no_sitelinks: (no article)  [body: 0 chars]
  Q11218758 (norway/relation/31514853) -> no_sitelinks: (no article)  [body: 0 chars]
  Q11219344 (norway/relation/31514859) -> no_sitelinks: (no article)  [body: 0 chars]
  Q25428363 (norway/relation/31514851) -> no_sitelinks: (no article)  [body: 0 chars]
  Q17773545 (norway/relation/31514857) -> no_sitelinks: (no article)  [body: 0 chars]
  Q129557 (norway/relation/31514881) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49313475 (norway/relation/31520711) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35696087 (norway/relation/31520743) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35704120 (norway/relation/31520817) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49311148 (norway/relation/31520665) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49305105 (norway/relation/31520767) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35700240 (norway/relation/31520713) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311748 (norway/relation/31520465) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35735797 (norway/relation/31520495) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34801687 (norway/relation/31520491) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3511229 (norway/relation/31520627) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49301383 (norway/relation/31520557) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311999 (norway/relation/31520555) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34797432 (norway/relation/31520663) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q64348846 (norway/relation/31520405) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35720585 (norway/relation/31521585) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49314810 (norway/relation/31520749) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q98086887 (norway/relation/31520715) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49315131 (norway/relation/31520753) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49310212 (norway/relation/31520827) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34801106 (norway/relation/31520649) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q56192267 (norway/relation/31520775) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35707135 (norway/relation/31520397) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49307064 (norway/relation/9131971) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25426620 (norway/relation/31520625) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35706727 (norway/relation/31520621) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4590293 (norway/relation/31520619) -> matched: Lysvatnet (Troms)  [body: 402 chars]
  Q25426245 (norway/relation/31521309) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12003376 (norway/relation/31520643) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49307600 (norway/relation/26028727) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q10958815 (norway/relation/11831075) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12004905 (norway/relation/5396931) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q56192261 (norway/relation/31520457) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49305704 (norway/relation/31521105) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q56192258 (norway/relation/5400073) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49306814 (norway/relation/31655185) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11238340 (norway/relation/31520751) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3050634 (norway/relation/31240669) -> matched: Vandve  [body: 466 chars]
  Q10959074 (norway/relation/31520395) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35707127 (norway/relation/31520399) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q31080743 (norway/relation/2507923) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4592252 (norway/relation/30588025) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35704296 (norway/way/2382961990) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11229600 (norway/relation/32288587) -> matched: Mindlandet  [body: 766 chars]
  Q49665469 (norway/relation/36541521) -> matched: Offersøya  [body: 537 chars]
  Q12005398 (norway/relation/32436467) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q124635418 (norway/way/2412691876) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q124635483 (norway/way/2412691902) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19380162 (norway/relation/32613733) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49314386 (norway/relation/32905719) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4231660 (norway/relation/30603773) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q5578230 (norway/relation/11194499) -> matched: Røstlandet  [body: 939 chars]
  Q49311611 (norway/relation/33740375) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49307140 (norway/relation/33742999) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101110151 (norway/relation/33743149) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49314803 (norway/relation/33743153) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q39164 (norway/relation/34123055) -> matched: Bodø Airport  [body: 5479 chars]
  Q11974378 (norway/relation/34168905) -> matched: Harstad Travpark  [body: 292 chars]
  Q49646272 (norway/relation/34168909) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11219288 (norway/relation/25965491) -> matched: Krøttøya  [body: 1972 chars]
  Q34789544 (norway/relation/34168911) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3197711 (norway/relation/34168907) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11219306 (norway/relation/34168915) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1779939 (norway/relation/16084939) -> matched: Sandsøya, Troms  [body: 1112 chars]
  Q19390661 (norway/relation/32246289) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35705805 (norway/relation/34170181) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49312004 (norway/relation/34170207) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q56409647 (norway/relation/34170211) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35736450 (norway/relation/34170213) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49315097 (norway/relation/34170279) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34802093 (norway/relation/28350725) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3499888 (norway/relation/8071123) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311610 (norway/relation/34170209) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35717847 (norway/relation/34170319) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49638228 (norway/relation/23642849) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q2116719 (norway/way/2488289098) -> matched: Riksgränsen  [body: 2393 chars]
  Q49300088 (norway/relation/17038973) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3137885 (norway/relation/34240539) -> matched: Årøya  [body: 625 chars]
  Q90810470 (norway/relation/5443917) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49311319 (norway/relation/34248049) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49316966 (norway/relation/14436757) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101110248 (norway/relation/34248033) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101107436 (norway/relation/34247961) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101109992 (norway/relation/34248065) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101112607 (norway/relation/27551499) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101418722 (norway/way/2488877022) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35699425 (norway/relation/34248547) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49312018 (norway/relation/34248451) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49314723 (norway/relation/34248517) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101429738 (norway/relation/34248537) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101162409 (norway/relation/34248539) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101111404 (norway/relation/34248471) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101114907 (norway/relation/3328337) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101419676 (norway/relation/34249515) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101114946 (norway/way/2488881870) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101113661 (norway/relation/34248755) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35701841 (norway/relation/34249763) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1775560 (norway/relation/34248947) -> matched: Juovvajávri  [body: 381 chars]
  Q4592223 (norway/relation/21579787) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35703508 (norway/relation/34249543) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35704013 (norway/relation/34248761) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25439143 (norway/relation/3461661) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25439101 (norway/relation/34249673) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34798947 (norway/way/2488885420) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49304055 (norway/relation/21951105) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101109946 (norway/way/2488886054) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101114600 (norway/way/2488886058) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49306785 (norway/relation/34248681) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101107516 (norway/way/2488887240) -> no_sitelinks: (no article)  [body: 0 chars]
  Q25427857 (norway/relation/34250905) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49307016 (norway/relation/34248147) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101111313 (norway/relation/34247229) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49300107 (norway/relation/34248341) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35705147 (norway/relation/34248565) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101174283 (norway/relation/34248181) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35696928 (norway/relation/34248673) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25427926 (norway/relation/34247203) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49300077 (norway/relation/34247055) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101113870 (norway/relation/34247271) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101114942 (norway/relation/34247023) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101111327 (norway/relation/34247187) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101107995 (norway/relation/34247265) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101163818 (norway/relation/34247087) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101110737 (norway/relation/34246987) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35717826 (norway/way/2488894658) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101111803 (norway/way/2488894898) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101112554 (norway/relation/34250899) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35700705 (norway/relation/34250809) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101113795 (norway/relation/34247787) -> no_sitelinks: (no article)  [body: 0 chars]
  Q101112486 (norway/relation/34251069) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101110619 (norway/relation/34247795) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101428501 (norway/relation/34247909) -> no_sitelinks: (no article)  [body: 0 chars]
  Q4592480 (norway/relation/14431829) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25439101 (norway/relation/34248889) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49308800 (norway/relation/18122491) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311932 (norway/relation/10247401) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49312086 (norway/relation/34246853) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101415302 (norway/relation/34248509) -> no_sitelinks: (no article)  [body: 0 chars]
